Timestamp,Quadrant,Section,Water Size Width,Water Size Length,Water Size Depth,Pool Type,Treatment,Dips,Firsts,Seconds,Thirds,Fourths,Pupae,GPS Point Accuracy,Latitude,Longitude,New Georeferenced Column
"April 15, 2015 04:27:00 PM",NW,I1,15,15,10,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.65829300,-113.49579800,POINT (-113.495798 53.658293)
"April 27, 2020 01:09:30 PM",NW,H1,3,70,10,Ditch/Trench/Furrow across field,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.64581600,-113.51682500,POINT (-113.516825 53.645816)
"April 10, 2019 05:38:00 PM",NW,H2,50,75,30,Permtempedge,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.64725700,-113.51724200,POINT (-113.517242 53.647257)
"May 04, 2020 10:06:06 AM",NW,J1,10,20,7,Temp,pre-treatment,10,,,0.500,0.800,,,53.68432500,-113.49408200,POINT (-113.494082 53.684325)
"June 24, 2022 09:03:06 PM",NE,,30,50,20,Ditch + overflow into field,pre-treatment,10,,,0.500,12.000,0.200,,53.65048400,-113.37292900,POINT (-113.372929 53.650484)
"June 09, 2019 12:45:00 PM",NW,G1,1,30,25,DitchRoad,pre-treatment,10,3.000,2.000,0.000,0.000,0.000,,53.63610600,-113.49236300,POINT (-113.492363 53.636106)
"June 29, 2017 05:49:00 PM",SE,H2,1,7,6,Temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.42599300,-113.45154800,POINT (-113.451548 53.425993)
"April 09, 2021 11:03:40 AM",SW,G5,1,0.5,4,Temp,pre-treatment,10,0.000,10.100,0.000,0.000,0.000,,53.45149000,-113.59854700,POINT (-113.598547 53.45149)
"April 08, 2021 10:41:23 AM",SW,E7,20,20,100,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.46962400,-113.64421900,POINT (-113.644219 53.469624)
"August 30, 2023 09:10:29 PM",SE,,25,50,20,Heli,pre-treatment,10,,,,0.500,,,53.36744000,-113.51592700,POINT (-113.515927 53.36744)
"August 02, 2016 04:09:00 PM",SW,C6,1,40,6,Temp,pre-treatment,10,0.000,100.000,0.000,0.000,0.000,,53.50577500,-113.62237900,POINT (-113.622379 53.505775)
"August 13, 2018 04:23:00 PM",SW,G5,20,1,15,Temp,pre-treatment,10,4.000,0.000,0.000,0.000,0.000,,53.44685600,-113.60471600,POINT (-113.604716 53.446856)
"June 13, 2013 03:01:56 PM",NW,F3,6,500,35,Perm,pre-treatment,10,30.000,15.000,0.000,0.000,0.000,,53.61438000,-113.56573900,POINT (-113.565739 53.61438)
"July 07, 2020 10:15:21 AM",NW,Not Applicable3,2,80,10,Ditch along road/highway,Outside program,10,,2.500,5.500,4.500,0.400,,53.77431500,-113.55568600,POINT (-113.555686 53.774315)
"May 20, 2021 01:21:53 PM",SW,L4,15,15,10,Temp,pre-treatment,10,10.000,0.000,0.000,0.000,0.000,,53.36711100,-113.57265900,POINT (-113.572659 53.367111)
"June 09, 2014 07:33:42 PM",NW,B9,3,20,5,DitchRoad,post-treatment,10,0.000,3.000,0.000,0.000,0.000,,53.56010100,-113.71298400,POINT (-113.712984 53.560101)
"April 10, 2017 04:41:00 AM",NE,A2,3,5,5,Temp,pre-treatment,3,0.000,0.000,0.000,0.000,0.000,,53.54527900,-113.45874400,POINT (-113.458744 53.545279)
"April 12, 2023 06:06:12 PM",NW,,2,30,20,Ditch,pre-treatment,10,0.400,,,,,,53.62363200,-113.57862900,POINT (-113.578629 53.623632)
"April 09, 2021 02:21:35 PM",NW,H2,,,,Temp,pre-treatment,,,,,,,,53.64574400,-113.52911100,POINT (-113.529111 53.645744)
"July 02, 2020 08:50:45 AM",SW,I8,3,150,30,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.41719300,-113.66413500,POINT (-113.664135 53.417193)
"May 05, 2022 06:34:31 PM",SW,,3,200,20,Ditch along road/highway,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.53477600,-113.66451000,POINT (-113.66451 53.534776)
"May 10, 2021 12:26:27 PM",SW,F6,3,10,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.46369400,-113.63755800,POINT (-113.637558 53.463694)
"May 09, 2017 01:41:00 PM",NW,B6,10,100,30,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.56930300,-113.63858800,POINT (-113.638588 53.569303)
"July 27, 2020 11:43:40 AM",NE,D10,40,40,20,Perm + temporary overflow,pre-treatment,10,0.000,0.000,0.100,0.200,0.000,,53.58517300,-113.24775900,POINT (-113.247759 53.585173)
"April 22, 2022 05:12:00 PM",Not Applicable,,3,35,10,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.55555200,-113.68379500,POINT (-113.683795 53.555552)
"April 25, 2012 03:03:43 PM",SE,H2,1,150,5,ditch,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.43637600,-113.45437000,POINT (-113.45437 53.436376)
"May 29, 2014 05:38:41 PM",NW,E1,3,8,10,,,10,0.000,0.000,0.000,0.000,0.000,,53.60624400,-113.51062800,POINT (-113.510628 53.606244)
"May 26, 2022 02:27:01 PM",NW,,1,10,4,Ditch along road/highway,pre-treatment,10,0.200,,,,,,53.58040000,-113.51732500,POINT (-113.517325 53.5804)
"August 08, 2017 04:34:00 PM",NE,G4,,,,,,,,,,,,,53.63052500,-113.40598000,POINT (-113.40598 53.630525)
"June 29, 2016 02:09:00 PM",NW,A12,3,40,3,DitchRoad,pre-treatment,5,0.000,2.000,0.000,0.000,0.000,,53.54854300,-113.76378700,POINT (-113.763787 53.548543)
"June 13, 2018 04:53:00 PM",NE,B7,10,10,10,Permtempedge,pre-treatment,10,0.200,0.000,0.000,0.000,0.000,,53.55853000,-113.33557500,POINT (-113.335575 53.55853)
"July 02, 2020 10:41:52 AM",NE,H5,2,50,15,Ditch along road/highway,pre-treatment,5,7.000,,,,,,53.63420700,-113.37051000,POINT (-113.37051 53.634207)
"June 15, 2017 06:31:00 PM",NE,J4,2,2,15,DitchRoad,pre-treatment,20,0.000,0.000,0.000,0.000,0.000,,53.68681500,-113.39501500,POINT (-113.395015 53.686815)
"July 04, 2022 08:44:13 PM",SE,,3,20,15,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50082900,-113.38210900,POINT (-113.382109 53.500829)
"April 27, 2020 09:30:09 AM",SE,G7,2,5,10,Temp,post-treatment,10,0.000,0.000,0.000,0.200,0.000,,53.44667700,-113.32919300,POINT (-113.329193 53.446677)
"June 08, 2020 10:14:48 AM",SW,E16,2,30,10,Ditch along road/highway,Outside program,10,3.300,0.000,0.000,0.000,0.000,,53.47276500,-113.88529500,POINT (-113.885295 53.472765)
"August 13, 2018 03:42:00 PM",NE,B5,2,5,5,Temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.55950200,-113.37193500,POINT (-113.371935 53.559502)
"July 23, 2019 04:22:00 PM",NE,K8,6,40,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.69824600,-113.29811400,POINT (-113.298114 53.698246)
"July 08, 2019 02:17:00 PM",SW,C2,3,50,25,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.49928800,-113.52893500,POINT (-113.528935 53.499288)
"May 30, 2016 05:06:00 PM",SE,F3,5,15,10,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.45824100,-113.43729300,POINT (-113.437293 53.458241)
"May 11, 2020 11:43:33 AM",NW,I1,45,45,10,Semi,pre-treatment,10,,0.100,0.200,,,,53.66495200,-113.49250800,POINT (-113.492508 53.664952)
"June 15, 2017 06:45:00 PM",NW,A8,1,20,7,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.54191000,-113.68593900,POINT (-113.685939 53.54191)
"July 02, 2019 03:49:00 PM",NW,A11,10,30,5,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.54283500,-113.73930600,POINT (-113.739306 53.542835)
"July 13, 2022 09:14:26 PM",SE,,1,5,15,Ditch along road/highway,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.54222700,-113.38015400,POINT (-113.380154 53.542227)
"June 06, 2014 07:52:55 PM",SW,C2,1,20,40,Temp,pre-treatment,10,5.000,0.000,0.000,0.000,0.000,,53.50315500,-113.53660600,POINT (-113.536606 53.503155)
"June 28, 2017 02:05:00 PM",NE,L8,2,15,10,DitchRoad,pre-treatment,10,2.000,1.000,0.000,0.000,0.000,,53.71408400,-113.29512700,POINT (-113.295127 53.714084)
"April 19, 2023 05:18:08 PM",NE,,,,,Ditch,post-treatment,,,,,,,,53.65775100,-113.36928600,POINT (-113.369286 53.657751)
"May 30, 2014 07:23:29 PM",NW,E5,2,60,8,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.60955300,-113.61307500,POINT (-113.613075 53.609553)
"April 19, 2017 03:37:00 PM",SE,G1,5,15,10,Temp,pre-treatment,10,15.000,1.000,0.000,0.000,0.000,,53.45294600,-113.49142000,POINT (-113.49142 53.452946)
"March 31, 2016 07:11:08 PM",NE,I6,150,200,4,Semi,pre-treatment,20,1.000,0.000,0.000,0.000,0.000,,53.66920200,-113.36653800,POINT (-113.366538 53.669202)
"May 10, 2021 11:50:58 AM",NW,E5,,,,Temp,pre-treatment,,,,,,,,53.60761600,-113.61149100,POINT (-113.611491 53.607616)
"August 10, 2020 07:14:26 AM",SE,Not Applicable,1,20,15,Temp,pre-treatment,10,8.000,10.000,,,,,53.50300200,-113.34763900,POINT (-113.347639 53.503002)
"June 22, 2020 12:41:07 PM",SE,J7,15,15,5,Perm + temporary overflow,pre-treatment,10,0.000,0.000,0.000,0.500,0.000,,53.39604700,-113.32720600,POINT (-113.327206 53.396047)
"May 06, 2020 06:32:28 AM",SE,E1,1,7,10,Temp,pre-treatment,1,4.000,,,,,,53.47906500,-113.47729600,POINT (-113.477296 53.479065)
"May 08, 2015 05:00:00 PM",SW,H1,1,100,12,Temp,post-treatment,15,1.000,0.000,0.000,0.000,0.000,,53.42807100,-113.51112500,POINT (-113.511125 53.428071)
"April 25, 2022 07:15:06 PM",SW,,2,50,15,Ditch along road/highway,pre-treatment,10,0.000,0.300,0.700,0.000,0.000,,53.42805500,-113.51141300,POINT (-113.511413 53.428055)
"June 14, 2016 02:27:00 PM",NE,F5,2,15,10,DitchRoad,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.61494100,-113.39321300,POINT (-113.393213 53.614941)
"July 24, 2017 06:38:00 PM",NE,K7,5,8,20,DitchRoad,pre-treatment,20,0.000,0.000,0.000,0.000,0.000,,53.69509400,-113.32011300,POINT (-113.320113 53.695094)
"June 12, 2012 07:26:21 PM",SW,K1,5,30,15,ditch,pre-treatment,10,0.000,0.000,0.000,0.000,0.300,,53.39568800,-113.50846100,POINT (-113.508461 53.395688)
"July 22, 2023 09:22:05 PM",SE,,2,6,10,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.43675000,-113.42110500,POINT (-113.421105 53.43675)
"June 12, 2018 05:16:00 PM",SE,J1,10,3,30,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.39592500,-113.48860600,POINT (-113.488606 53.395925)
"June 21, 2019 04:55:09 PM",SE,H6,20,50,20,Temp,pre-treatment,10,0.300,0.000,0.000,0.000,0.000,,53.43274900,-113.36821000,POINT (-113.36821 53.432749)
"July 13, 2020 06:56:30 AM",SW,Not Applicable,15,30,30,Semi,pre-treatment,10,,10.000,,,,,53.43409300,-113.52055700,POINT (-113.520557 53.434093)
"May 09, 2022 09:06:14 PM",NW,,3,20,15,Ditch + overflow into field,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.64487200,-113.51785500,POINT (-113.517855 53.644872)
"July 20, 2020 09:42:28 AM",NE,H3,0.5,3,15,Ditch along road/highway,pre-treatment,20,12.000,,0.000,2.000,1.000,,53.64583300,-113.43721800,POINT (-113.437218 53.645833)
"July 24, 2012 04:30:50 PM",NW,F3,10,45,30,temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.62523900,-113.54826000,POINT (-113.54826 53.625239)
"May 24, 2022 02:55:19 PM",NE,,1,20,5,Temp,pre-treatment,10,1.000,,,,,,53.51589400,-113.39634500,POINT (-113.396345 53.515894)
"July 02, 2020 07:45:16 AM",SE,Not Applicable,1,10,15,Semi,pre-treatment,10,6.000,,,,,,53.48679000,-113.34444300,POINT (-113.344443 53.48679)
"June 19, 2022 07:18:44 PM",SW,,3,20,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.43779200,-113.53936100,POINT (-113.539361 53.437792)
"May 10, 2021 11:58:02 AM",SW,N4,,,,Temp,pre-treatment,,,,,,,,53.34158800,-113.58528600,POINT (-113.585286 53.341588)
"May 25, 2012 02:15:14 PM",SW,I7,3,150,20,ditch,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.41948400,-113.66413200,POINT (-113.664132 53.419484)
"August 07, 2018 02:38:00 PM",SW,A12,1,10,6,DitchRoad,pre-treatment,5,0.000,2.000,5.000,0.000,0.000,,53.53713700,-113.76621700,POINT (-113.766217 53.537137)
"April 20, 2020 12:22:24 PM",SW,M7,20,30,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.36719900,-113.66388300,POINT (-113.663883 53.367199)
"July 03, 2020 12:59:24 PM",NW,K8,4,30,10,Ditch along road/highway,Outside program,10,7.000,1.000,0.000,0.000,0.000,,53.68739200,-113.68459100,POINT (-113.684591 53.687392)
"May 25, 2022 07:18:34 PM",SE,,4,15,20,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.42570000,-113.40055400,POINT (-113.400554 53.4257)
"July 16, 2013 05:13:12 PM",SW,F8,1,15,7,Temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.45463400,-113.67169900,POINT (-113.671699 53.454634)
"July 04, 2012 06:53:55 PM",NE,A5,15,15,10,temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.55452400,-113.37555000,POINT (-113.37555 53.554524)
"June 18, 2022 09:16:57 PM",SW,,2,20,10,Ditch along road/highway,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.48023700,-113.63593800,POINT (-113.635938 53.480237)
"May 25, 2017 02:15:00 PM",NW,G1,3,30,20,DitchRoad,pre-treatment,5,70.000,0.000,0.000,0.000,0.000,,53.63617800,-113.49262400,POINT (-113.492624 53.636178)
"April 13, 2017 05:42:00 PM",NE,H2,1,20,10,DitchRoad,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.65775600,-113.46430100,POINT (-113.464301 53.657756)
"April 09, 2019 04:05:00 PM",SW,G8,100,50,35,,pre-treatment,10,0.000,0.500,0.000,0.000,0.000,,53.44268400,-113.68658400,POINT (-113.686584 53.442684)
"April 29, 2022 07:41:14 PM",SW,,3,40,15,Ditch/Trench/Furrow across field,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.49839700,-113.53478700,POINT (-113.534787 53.498397)
"May 11, 2021 10:15:41 AM",SE,H3,2,6,15,Temp,pre-treatment,2,6.000,,,,,,53.43432000,-113.42356100,POINT (-113.423561 53.43432)
"July 07, 2022 06:44:10 PM",NW,,2,20,5,Ditch along road/highway,pre-treatment,10,0.500,,,,,,53.56164100,-113.70343700,POINT (-113.703437 53.561641)
"May 08, 2015 06:49:00 PM",SW,L4,1,20,12,Temp,pre-treatment,15,5.000,0.000,0.000,0.000,0.000,,53.37039900,-113.58990400,POINT (-113.589904 53.370399)
"July 08, 2014 04:33:47 PM",SW,I1,1,45,12,,,10,0.000,0.000,0.000,0.000,0.000,,53.41455900,-113.49708800,POINT (-113.497088 53.414559)
"July 26, 2012 07:20:13 PM",SW,E7,3,100,12,ditch,unsure,10,0.000,0.000,0.000,0.000,0.000,,53.47447400,-113.66445900,POINT (-113.664459 53.474474)
"August 06, 2020 10:26:11 AM",SW,B7,2,35,20,Ditch + overflow into field,pre-treatment,10,,25.000,,,,,53.52383900,-113.65865200,POINT (-113.658652 53.523839)
"May 12, 2023 04:36:31 PM",NE,,3,4,3,Temp,pre-treatment,10,,2.000,,,,,53.56866900,-113.38422600,POINT (-113.384226 53.568669)
"August 01, 2023 03:54:00 PM",NW,,10,35,3,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.60260200,-113.56422100,POINT (-113.564221 53.602602)
"May 23, 2012 05:07:00 PM",NW,C1,4,100,15,ditch,pre-treatment,10,0.100,0.000,0.000,0.000,0.000,,53.57823500,-113.50655100,POINT (-113.506551 53.578235)
"July 23, 2018 06:46:00 PM",NE,C2,1,10,1,Temp,pre-treatment,10,5.000,0.000,0.000,0.000,0.000,,53.57271400,-113.45798000,POINT (-113.45798 53.572714)
"June 22, 2020 12:57:40 PM",SE,J1,3,20,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.39598000,-113.49408600,POINT (-113.494086 53.39598)
"July 02, 2020 12:01:11 PM",SE,J5,20,50,15,Perm + temporary overflow,pre-treatment,10,0.500,0.000,0.000,0.000,0.000,,53.39698100,-113.39309000,POINT (-113.39309 53.396981)
"August 21, 2023 06:28:01 PM",NE,,2,30,12,Ditch,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.61581700,-113.49149300,POINT (-113.491493 53.615817)
"June 02, 2023 08:33:41 PM",NE,,,,,Temp,pre-treatment,,,,,,,,53.53906200,-113.34207400,POINT (-113.342074 53.539062)
"June 20, 2023 07:32:57 PM",SW,,5,100,20,Temp,pre-treatment,10,10.000,15.000,0.000,0.000,0.000,,53.43721900,-113.53886900,POINT (-113.538869 53.437219)
"April 08, 2016 05:29:40 PM",SE,G2,1,100,20,Semi,post-treatment,30,0.000,0.000,0.000,0.000,0.000,,53.44418900,-113.46674200,POINT (-113.466742 53.444189)
"August 14, 2023 04:52:35 PM",SW,,0.1,0.1,1,Temp,pre-treatment,10,,,50.000,50.000,,,53.42224100,-113.59110300,POINT (-113.591103 53.422241)
"June 28, 2016 12:28:00 PM",NW,D5,2,100,10,DitchRoad,pre-treatment,10,2.000,0.000,0.000,0.000,0.000,,53.58498600,-113.59746700,POINT (-113.597467 53.584986)
"May 31, 2014 06:35:38 PM",NW,B8,5,15,20,Temp,post-treatment,10,0.100,0.000,0.000,0.000,0.000,,53.56723500,-113.68824000,POINT (-113.68824 53.567235)
"August 08, 2017 03:31:00 PM",NE,D3,1,20,8,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.59667200,-113.41837600,POINT (-113.418376 53.596672)
"July 10, 2022 07:36:59 PM",NW,,3,50,,Ditch along road/highway,Outside program,10,0.000,0.000,0.000,0.000,0.000,,53.77456100,-113.50413000,POINT (-113.50413 53.774561)
"June 15, 2022 06:15:02 PM",NW,,2,50,12,Ditch along road/highway,pre-treatment,10,5.000,,,,,,53.62905000,-113.56645100,POINT (-113.566451 53.62905)
"July 18, 2015 02:16:00 PM",SW,J3,1,50,12,Temp,pre-treatment,5,7.000,0.000,0.000,0.000,0.000,,53.40744300,-113.54101800,POINT (-113.541018 53.407443)
"August 06, 2022 04:58:34 PM",SE,,1,8,15,Temp,pre-treatment,10,50.000,,,,,,53.48684600,-113.34436200,POINT (-113.344362 53.486846)
"May 06, 2020 10:44:36 AM",SE,H8,25,50,15,Semi,pre-treatment,10,0.000,0.000,0.000,3.000,0.000,,53.43165700,-113.31873000,POINT (-113.31873 53.431657)
"July 13, 2012 06:31:06 PM",SW,F5,1,1,2,temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.45633900,-113.59767500,POINT (-113.597675 53.456339)
"July 11, 2018 01:57:00 PM",NW,E4,1,50,8,DitchRoad,pre-treatment,10,1.000,0.000,0.000,0.000,0.000,,53.61058200,-113.57334900,POINT (-113.573349 53.610582)
"June 17, 2013 02:22:13 PM",NW,E4,5,9,10,Temp,pre-treatment,10,25.000,0.000,0.000,0.000,0.000,,53.60984200,-113.57217100,POINT (-113.572171 53.609842)
"June 26, 2022 09:08:39 PM",SE,,3,20,10,Ditch along road/highway,Outside program,10,0.000,0.000,0.000,0.000,0.000,,53.47517300,-113.21606900,POINT (-113.216069 53.475173)
"April 27, 2021 08:34:23 AM",NW,H1,,,,Ditch along road/highway,post-treatment,,,,,,,,53.64730200,-113.49258500,POINT (-113.492585 53.647302)
"May 31, 2017 06:38:00 PM",SE,G6,8,8,,Semi,post-treatment,10,0.000,0.000,0.000,200.000,0.000,,53.45335800,-113.34686600,POINT (-113.346866 53.453358)
"August 10, 2020 10:13:26 AM",NW,D5,2,25,15,Ditch along road/highway,pre-treatment,5,20.000,,,,,,53.58779000,-113.60461700,POINT (-113.604617 53.58779)
"August 10, 2023 07:23:43 PM",SW,,4,15,19,Ditch,pre-treatment,10,10.200,,,,,,53.45867400,-113.63944800,POINT (-113.639448 53.458674)
"May 05, 2022 08:42:39 PM",NW,,6,30,20,Semi,post-treatment,10,0.000,0.100,0.300,0.400,0.300,,53.62727100,-113.57683200,POINT (-113.576832 53.627271)
"June 05, 2014 04:50:16 PM",SE,G3,2,5,10,,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.45349000,-113.42432000,POINT (-113.42432 53.45349)
"June 24, 2023 09:57:24 PM",SE,,,,,Temp,post-treatment,,,,,,,,53.49758100,-113.43548700,POINT (-113.435487 53.497581)
"July 02, 2020 06:39:17 AM",NE,G1,1,10,3,Temp,pre-treatment,10,10.000,,,,,,53.63987500,-113.51646900,POINT (-113.516469 53.639875)
"May 16, 2017 05:50:00 PM",NE,E10,3,50,30,Semi,pre-treatment,12,0.000,0.000,0.000,0.000,0.000,,53.59943600,-113.24768700,POINT (-113.247687 53.599436)
"April 21, 2022 06:21:36 PM",NE,,20,50,15,Semi,pre-treatment,10,,1.000,,,,,53.71202000,-113.39420000,POINT (-113.3942 53.71202)
"July 15, 2019 04:09:00 PM",SW,G5,3,10,35,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.44148300,-113.59770000,POINT (-113.5977 53.441483)
"April 18, 2019 04:06:00 PM",SE,L5,10,20,20,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.37977600,-113.37173700,POINT (-113.371737 53.379776)
"June 27, 2023 08:26:12 PM",NE,,2,50,,Ditch,Outside program,10,,15.000,50.000,50.000,1.000,,53.71632100,-113.34720100,POINT (-113.347201 53.716321)
"April 12, 2012 07:51:39 PM",SW,B9,30,30,25,semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.52240600,-113.71353500,POINT (-113.713535 53.522406)
"June 12, 2018 12:37:00 PM",NW,D7,2,35,20,DitchRoad,pre-treatment,12,12.000,0.000,0.000,0.000,0.000,,53.58588200,-113.65318300,POINT (-113.653183 53.585882)
"June 28, 2013 08:09:16 PM",NE,K7,25,15,10,Temp,pre-treatment,2,40.000,10.000,0.000,0.000,0.000,,53.69880700,-113.34379900,POINT (-113.343799 53.698807)
"May 10, 2013 07:05:06 PM",NE,C4,3,400,35,,,10,0.000,0.000,0.000,0.000,4.000,,53.57892100,-113.39371100,POINT (-113.393711 53.578921)
"May 10, 2013 02:51:19 PM",NE,H1,4,10,10,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.64363700,-113.47130800,POINT (-113.471308 53.643637)
"April 06, 2021 01:00:15 PM",SW,F5,1,5,5,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.45619800,-113.59732100,POINT (-113.597321 53.456198)
"June 26, 2022 04:52:33 PM",SW,,10,8,5,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.48889900,-113.67782800,POINT (-113.677828 53.488899)
"July 06, 2022 04:08:01 PM",SE,,1,1,15,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.39592600,-113.49220900,POINT (-113.492209 53.395926)
"July 02, 2019 03:21:00 PM",SW,C12,15,100,20,Permtempedge,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50480400,-113.77350300,POINT (-113.773503 53.504804)
"June 29, 2020 10:05:33 AM",NE,F9,2,25,20,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.60432800,-113.27074600,POINT (-113.270746 53.604328)
"August 17, 2023 07:31:52 PM",SE,,5,5,22,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.47977400,-113.49124900,POINT (-113.491249 53.479774)
"May 29, 2014 07:21:07 PM",NE,A5,2,10,10,Temp,pre-treatment,3,0.000,0.000,0.000,0.000,0.000,,53.55306600,-113.37487900,POINT (-113.374879 53.553066)
"May 10, 2013 05:02:30 PM",NE,G2,15,10,20,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.63372400,-113.45577000,POINT (-113.45577 53.633724)
"May 11, 2023 04:46:05 PM",SE,,,,,Temp,pre-treatment,,,,,,,,53.49693600,-113.40912500,POINT (-113.409125 53.496936)
"April 26, 2018 04:27:00 PM",SW,L4,8,150,10,Temp,pre-treatment,10,7.600,0.000,0.000,0.000,0.000,,53.37560500,-113.58854100,POINT (-113.588541 53.375605)
"July 06, 2022 05:13:05 PM",SE,,15,15,30,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.52452900,-113.37004300,POINT (-113.370043 53.524529)
"April 18, 2017 02:17:00 PM",NE,B5,2,10,5,Temp,pre-treatment,3,0.000,1.000,1.000,0.000,0.000,,53.56926300,-113.38459900,POINT (-113.384599 53.569263)
"July 08, 2014 01:44:08 PM",SE,L7,4,10,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.36687800,-113.32160100,POINT (-113.321601 53.366878)
"July 07, 2022 04:41:27 PM",SE,,100,200,15,Heli,pre-treatment,10,,0.200,,3.000,2.000,,53.42916200,-113.31951400,POINT (-113.319514 53.429162)
"May 17, 2017 03:33:00 PM",SE,C3,3,25,20,DitchRailway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50857500,-113.43648700,POINT (-113.436487 53.508575)
"April 06, 2021 12:38:18 PM",NE,J7,2,15,40,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.67990500,-113.34421900,POINT (-113.344219 53.679905)
"June 14, 2016 12:30:00 PM",NE,B5,2,15,5,DitchRoad,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.56844700,-113.37958200,POINT (-113.379582 53.568447)
"May 27, 2021 10:42:35 AM",SW,L5,15,15,5,Temp,pre-treatment,10,0.000,20.000,0.000,0.000,0.000,,53.37055000,-113.59108000,POINT (-113.59108 53.37055)
"August 05, 2022 06:57:14 PM",NW,,,,,Temp,pre-treatment,,,,,,,,53.60346300,-113.55309100,POINT (-113.553091 53.603463)
"April 18, 2023 05:16:35 PM",NW,,20,30,10,Heli,pre-treatment,10,5.000,5.000,,,,,53.65763700,-113.50073800,POINT (-113.500738 53.657637)
"June 27, 2016 03:51:00 PM",NW,G1,1,100,8,DitchRoad,pre-treatment,10,2.000,0.000,0.000,0.000,0.000,,53.62909500,-113.51639500,POINT (-113.516395 53.629095)
"July 22, 2020 10:05:07 AM",SW,H2,5,25,25,Ditch along road/highway,pre-treatment,10,,0.200,,,,,53.43546300,-113.52113400,POINT (-113.521134 53.435463)
"July 08, 2014 03:51:48 PM",NE,I2,2,50,5,DitchRoad,pre-treatment,10,2.000,5.000,2.000,0.000,0.000,,53.65791000,-113.44774200,POINT (-113.447742 53.65791)
"August 05, 2022 04:04:55 PM",SW,,,,,Temp,pre-treatment,,,,,,,,53.48268800,-113.66194900,POINT (-113.661949 53.482688)
